TicketNumber,Price,DateOfPurchase,TicketCode
115116,10.0000000000,2019-02-03,4
115117,10.0000000000,2019-02-03,4
115118,8.0000000000,2019-02-03,2
115119,12.0000000000,2019-02-03,1
115120,12.0000000000,2019-02-03,1
115121,10.0000000000,2019-02-03,3
115122,12.0000000000,2019-02-03,1
115123,10.0000000000,2019-02-03,3
115124,10.0000000000,2019-02-03,3
115125,10.0000000000,2019-02-03,4
115126,10.0000000000,2019-02-03,4
115127,8.0000000000,2019-02-03,2
115128,10.0000000000,2019-02-03,4
115129,10.0000000000,2019-02-03,3
115130,10.0000000000,2019-02-03,4
115131,10.0000000000,2019-02-03,3
115132,8.0000000000,2019-02-03,2
115133,8.0000000000,2019-02-03,2
115134,8.0000000000,2019-02-03,2
115135,8.0000000000,2019-02-03,2
115136,10.0000000000,2019-02-03,3
115137,12.0000000000,2019-02-03,1
115138,12.0000000000,2019-02-03,1
115139,10.0000000000,2019-02-03,3
115140,12.0000000000,2019-02-03,1
115141,10.0000000000,2019-02-03,3
115142,10.0000000000,2019-02-03,3
115143,10.0000000000,2019-02-03,3
115144,8.0000000000,2019-02-03,2
115145,12.0000000000,2019-02-03,1
115146,10.0000000000,2019-02-03,3
115147,10.0000000000,2019-02-03,4
115148,10.0000000000,2019-02-03,3
115149,8.0000000000,2019-02-03,2
115150,10.0000000000,2019-02-03,4
115151,8.0000000000,2019-02-03,2
115152,10.0000000000,2019-02-03,4
115153,8.0000000000,2019-02-03,2
115154,10.0000000000,2019-02-03,4
115155,10.0000000000,2019-02-03,4
115156,8.0000000000,2019-02-03,2
115157,10.0000000000,2019-02-03,3
115158,8.0000000000,2019-02-03,2
115159,10.0000000000,2019-02-03,3
115160,12.0000000000,2019-02-03,1
115161,10.0000000000,2019-02-03,4
115162,10.0000000000,2019-02-03,3
115163,8.0000000000,2019-02-03,2
115164,10.0000000000,2019-02-03,3
115165,12.0000000000,2019-02-03,1
115166,10.0000000000,2019-02-03,3
115167,12.0000000000,2019-02-03,1
115168,12.0000000000,2019-02-03,1
115169,10.0000000000,2019-02-03,3
115170,12.0000000000,2019-02-03,1
115171,10.0000000000,2019-02-03,3
115172,8.0000000000,2019-02-03,2
115173,10.0000000000,2019-02-03,4
115174,8.0000000000,2019-02-03,2
115175,10.0000000000,2019-02-03,4
115176,8.0000000000,2019-02-03,2
115177,8.0000000000,2019-02-03,2
115178,10.0000000000,2019-02-03,4
115179,12.0000000000,2019-02-03,1
115180,10.0000000000,2019-02-03,4
115181,10.0000000000,2019-02-03,3
115182,10.0000000000,2019-02-03,3
115183,8.0000000000,2019-02-03,2
115184,12.0000000000,2019-02-03,1
115185,10.0000000000,2019-02-03,3
115186,12.0000000000,2019-02-03,1
115187,10.0000000000,2019-02-03,3
115188,10.0000000000,2019-02-03,3
115189,10.0000000000,2019-02-03,3
115190,10.0000000000,2019-02-03,3
115191,12.0000000000,2019-02-03,1
115192,8.0000000000,2019-02-03,2
115193,8.0000000000,2019-02-03,2
115194,10.0000000000,2019-02-03,4
115195,8.0000000000,2019-02-03,2
115196,12.0000000000,2019-02-03,1
115197,12.0000000000,2019-02-03,1
115198,10.0000000000,2019-02-04,3
115199,12.0000000000,2019-02-04,1
115200,10.0000000000,2019-02-04,3
115201,8.0000000000,2019-02-04,2
115202,8.0000000000,2019-02-04,2
115203,12.0000000000,2019-02-04,1
115204,10.0000000000,2019-02-04,4
115205,8.0000000000,2019-02-04,2
115206,10.0000000000,2019-02-04,4
115207,10.0000000000,2019-02-04,4
115208,8.0000000000,2019-02-04,2
115209,10.0000000000,2019-02-04,3
115210,8.0000000000,2019-02-04,2
115211,10.0000000000,2019-02-04,4
115212,12.0000000000,2019-02-04,1
115213,12.0000000000,2019-02-04,1
115214,10.0000000000,2019-02-04,3
115215,12.0000000000,2019-02-04,1
115216,10.0000000000,2019-02-04,4
115217,10.0000000000,2019-02-04,3
115218,10.0000000000,2019-02-04,4
115219,8.0000000000,2019-02-04,2
115220,10.0000000000,2019-02-04,4
115221,8.0000000000,2019-02-04,2
115222,8.0000000000,2019-02-04,2
115223,10.0000000000,2019-02-04,4
115224,8.0000000000,2019-02-04,2
115225,10.0000000000,2019-02-04,4
115226,10.0000000000,2019-02-04,4
115227,10.0000000000,2019-02-04,4
115228,10.0000000000,2019-02-04,3
115229,12.0000000000,2019-02-04,1
115230,10.0000000000,2019-02-04,3
115231,10.0000000000,2019-02-04,3
115232,10.0000000000,2019-02-04,4
115233,10.0000000000,2019-02-04,4
115234,8.0000000000,2019-02-04,2
115235,10.0000000000,2019-02-04,4
115236,8.0000000000,2019-02-04,2
115237,8.0000000000,2019-02-04,2
115238,8.0000000000,2019-02-04,2
115239,12.0000000000,2019-02-04,1
115240,10.0000000000,2019-02-04,4
115241,12.0000000000,2019-02-04,1
115242,10.0000000000,2019-02-04,3
115243,10.0000000000,2019-02-04,3
115244,12.0000000000,2019-02-04,1
115245,10.0000000000,2019-02-04,4
115246,8.0000000000,2019-02-04,2
115247,10.0000000000,2019-02-04,4
115248,8.0000000000,2019-02-04,2
115249,10.0000000000,2019-02-04,4
115250,8.0000000000,2019-02-04,2
115251,8.0000000000,2019-02-04,2
115252,10.0000000000,2019-02-04,4
115253,12.0000000000,2019-02-04,1
115254,10.0000000000,2019-02-04,4
115255,10.0000000000,2019-02-04,3
115256,12.0000000000,2019-02-04,1
115257,10.0000000000,2019-02-04,3
115258,12.0000000000,2019-02-04,1
115259,10.0000000000,2019-02-04,3
115260,8.0000000000,2019-02-04,2
115261,10.0000000000,2019-02-04,4
115262,10.0000000000,2019-02-04,4
115263,12.0000000000,2019-02-04,1
115264,10.0000000000,2019-02-04,3
115265,10.0000000000,2019-02-04,3
115266,12.0000000000,2019-02-04,1
115267,10.0000000000,2019-02-04,3
115268,10.0000000000,2019-02-05,3
115269,10.0000000000,2019-02-05,3
115270,12.0000000000,2019-02-05,1
115271,12.0000000000,2019-02-05,1
115272,10.0000000000,2019-02-05,3
115273,10.0000000000,2019-02-05,4
115274,10.0000000000,2019-02-05,3
115275,8.0000000000,2019-02-05,2
115276,8.0000000000,2019-02-05,2
115277,8.0000000000,2019-02-05,2
115278,10.0000000000,2019-02-05,4
115279,10.0000000000,2019-02-05,3
115280,12.0000000000,2019-02-05,1
115281,10.0000000000,2019-02-05,4
115282,10.0000000000,2019-02-05,3
115283,10.0000000000,2019-02-05,4
115284,10.0000000000,2019-02-05,4
115285,8.0000000000,2019-02-05,2
115286,12.0000000000,2019-02-05,1
115287,10.0000000000,2019-02-05,3
115288,12.0000000000,2019-02-05,1
115289,10.0000000000,2019-02-05,4
115290,8.0000000000,2019-02-05,2
115291,8.0000000000,2019-02-05,2
115292,12.0000000000,2019-02-05,1
115293,10.0000000000,2019-02-05,3
115294,10.0000000000,2019-02-05,4
115295,10.0000000000,2019-02-05,4
115296,8.0000000000,2019-02-05,2
115297,8.0000000000,2019-02-05,2
115298,8.0000000000,2019-02-05,2
115299,10.0000000000,2019-02-05,4
115300,10.0000000000,2019-02-05,3
115301,12.0000000000,2019-02-05,1
115302,10.0000000000,2019-02-05,3
115303,10.0000000000,2019-02-05,3
115304,12.0000000000,2019-02-05,1
115305,10.0000000000,2019-02-05,3
115306,8.0000000000,2019-02-05,2
115307,10.0000000000,2019-02-05,4
115308,8.0000000000,2019-02-05,2
115309,8.0000000000,2019-02-05,2
115310,10.0000000000,2019-02-05,3
115311,10.0000000000,2019-02-05,3
115312,10.0000000000,2019-02-05,4
115313,10.0000000000,2019-02-05,3
115314,10.0000000000,2019-02-05,4
115315,8.0000000000,2019-02-05,2
115316,8.0000000000,2019-02-05,2
115317,10.0000000000,2019-02-05,4
115318,10.0000000000,2019-02-05,3
115319,12.0000000000,2019-02-05,1
115320,10.0000000000,2019-02-05,4
115321,8.0000000000,2019-02-05,2
115322,10.0000000000,2019-02-05,4
115323,10.0000000000,2019-02-05,4
115324,12.0000000000,2019-02-05,1
115325,12.0000000000,2019-02-05,1
115326,10.0000000000,2019-02-05,3
115327,12.0000000000,2019-02-05,1
115328,10.0000000000,2019-02-05,3
115329,12.0000000000,2019-02-05,1
115330,10.0000000000,2019-02-05,4
115331,8.0000000000,2019-02-05,2
115332,8.0000000000,2019-02-06,2
115333,10.0000000000,2019-02-06,3
115334,10.0000000000,2019-02-06,3
115335,12.0000000000,2019-02-06,1
115336,8.0000000000,2019-02-06,2
115337,12.0000000000,2019-02-06,1
115338,10.0000000000,2019-02-06,4
115339,10.0000000000,2019-02-06,3
115340,10.0000000000,2019-02-06,4
115341,10.0000000000,2019-02-06,4
115342,10.0000000000,2019-02-06,4
115343,10.0000000000,2019-02-06,4
115344,12.0000000000,2019-02-06,1
115345,12.0000000000,2019-02-06,1
115346,10.0000000000,2019-02-06,3
115347,12.0000000000,2019-02-06,1
115348,10.0000000000,2019-02-06,4
115349,8.0000000000,2019-02-06,2
115350,10.0000000000,2019-02-06,4
115351,10.0000000000,2019-02-06,4
115352,12.0000000000,2019-02-06,1
115353,10.0000000000,2019-02-06,3
115354,10.0000000000,2019-02-06,3
115355,12.0000000000,2019-02-06,1
115356,10.0000000000,2019-02-06,4
115357,8.0000000000,2019-02-06,2
115358,12.0000000000,2019-02-06,1
115359,10.0000000000,2019-02-06,3
115360,12.0000000000,2019-02-06,1
115361,10.0000000000,2019-02-06,3
115362,12.0000000000,2019-02-06,1
115363,12.0000000000,2019-02-07,1
115364,10.0000000000,2019-02-07,3
115365,10.0000000000,2019-02-07,4
115366,10.0000000000,2019-02-07,4
115367,8.0000000000,2019-02-07,2
115368,10.0000000000,2019-02-07,4
115369,10.0000000000,2019-02-08,4
115370,12.0000000000,2019-02-08,1
115371,12.0000000000,2019-02-08,1
115372,8.0000000000,2019-02-08,2
115373,8.0000000000,2019-02-08,2
115374,8.0000000000,2019-02-08,2
115375,8.0000000000,2019-02-08,2
115376,10.0000000000,2019-02-08,3
115377,8.0000000000,2019-02-08,2
115378,10.0000000000,2019-02-08,4
115379,10.0000000000,2019-02-08,3
115380,8.0000000000,2019-02-08,2
115381,10.0000000000,2019-02-08,3
115382,12.0000000000,2019-02-08,1
115383,10.0000000000,2019-02-08,3
115384,12.0000000000,2019-02-08,1
115385,12.0000000000,2019-02-08,1
115386,8.0000000000,2019-02-08,2
115387,8.0000000000,2019-02-08,2
115388,10.0000000000,2019-02-08,4
115389,8.0000000000,2019-02-08,2
115390,12.0000000000,2019-02-08,1
115391,10.0000000000,2019-02-08,4
115392,10.0000000000,2019-02-08,3
115393,12.0000000000,2019-02-08,1
115394,8.0000000000,2019-02-08,2
115395,8.0000000000,2019-02-08,2
115396,10.0000000000,2019-02-08,4
115397,10.0000000000,2019-02-08,3
115398,10.0000000000,2019-02-08,3
115399,10.0000000000,2019-02-08,3
115400,12.0000000000,2019-02-08,1
115401,10.0000000000,2019-02-08,3
115402,10.0000000000,2019-02-08,3
115403,10.0000000000,2019-02-08,4
115404,8.0000000000,2019-02-08,2
115405,8.0000000000,2019-02-08,2
115406,10.0000000000,2019-02-08,4
115407,8.0000000000,2019-02-08,2
115408,12.0000000000,2019-02-08,1
115409,8.0000000000,2019-02-08,2
115410,12.0000000000,2019-02-08,1
115411,10.0000000000,2019-02-08,3
115412,12.0000000000,2019-02-08,1
115413,12.0000000000,2019-02-08,1
115414,8.0000000000,2019-02-08,2
115415,8.0000000000,2019-02-08,2
115416,10.0000000000,2019-02-08,3
115417,10.0000000000,2019-02-08,3
115418,12.0000000000,2019-02-08,1
115419,10.0000000000,2019-02-08,3
115420,8.0000000000,2019-02-08,2
115421,10.0000000000,2019-02-08,4
115422,10.0000000000,2019-02-08,4
115423,8.0000000000,2019-02-08,2
115424,10.0000000000,2019-02-08,3
115425,10.0000000000,2019-02-08,3
115426,12.0000000000,2019-02-08,1
115427,10.0000000000,2019-02-08,4
115428,8.0000000000,2019-02-08,2
115429,10.0000000000,2019-02-08,4
115430,8.0000000000,2019-02-08,2
115431,10.0000000000,2019-02-08,4
115432,10.0000000000,2019-02-08,4
115433,12.0000000000,2019-02-08,1
115434,12.0000000000,2019-02-08,1
115435,10.0000000000,2019-02-08,3
115436,10.0000000000,2019-02-08,4
115437,10.0000000000,2019-02-08,4
115438,8.0000000000,2019-02-08,2
115439,10.0000000000,2019-02-08,4
115440,10.0000000000,2019-02-08,4
115441,12.0000000000,2019-02-08,1
115442,12.0000000000,2019-02-08,1
115443,8.0000000000,2019-02-08,2
115444,8.0000000000,2019-02-08,2
115445,8.0000000000,2019-02-08,2
115446,8.0000000000,2019-02-08,2
115447,10.0000000000,2019-02-08,3
115448,10.0000000000,2019-02-08,3
115449,12.0000000000,2019-02-08,1
115450,10.0000000000,2019-02-08,3
115451,12.0000000000,2019-02-08,1
115452,12.0000000000,2019-02-08,1
115453,8.0000000000,2019-02-08,2
115454,8.0000000000,2019-02-08,2
115455,10.0000000000,2019-02-08,3
115456,10.0000000000,2019-02-08,3
115457,12.0000000000,2019-02-08,1
115458,12.0000000000,2019-02-08,1
115459,12.0000000000,2019-02-08,1
115460,10.0000000000,2019-02-08,3
115461,8.0000000000,2019-02-08,2
115462,10.0000000000,2019-02-08,4
115463,8.0000000000,2019-02-08,2
115464,10.0000000000,2019-02-09,4
115465,12.0000000000,2019-02-09,1
115466,10.0000000000,2019-02-09,4
115467,10.0000000000,2019-02-09,3
115468,12.0000000000,2019-02-09,1
115469,12.0000000000,2019-02-09,1
115470,12.0000000000,2019-02-09,1
115471,10.0000000000,2019-02-09,4
115472,10.0000000000,2019-02-09,3
115473,10.0000000000,2019-02-09,4
115474,8.0000000000,2019-02-09,2
115475,8.0000000000,2019-02-09,2
115476,10.0000000000,2019-02-09,4
115477,10.0000000000,2019-02-09,3
115478,12.0000000000,2019-02-09,1
115479,10.0000000000,2019-02-09,3
115480,10.0000000000,2019-02-09,3
115481,10.0000000000,2019-02-09,3
115482,8.0000000000,2019-02-09,2
115483,10.0000000000,2019-02-09,4
115484,10.0000000000,2019-02-09,4
115485,8.0000000000,2019-02-09,2
115486,10.0000000000,2019-02-09,3
115487,10.0000000000,2019-02-09,3
115488,12.0000000000,2019-02-09,1
115489,10.0000000000,2019-02-09,3
115490,12.0000000000,2019-02-09,1
115491,10.0000000000,2019-02-09,4
115492,10.0000000000,2019-02-09,4
115493,12.0000000000,2019-02-09,1
115494,12.0000000000,2019-02-09,1
115495,8.0000000000,2019-02-09,2
115496,12.0000000000,2019-02-09,1
115497,10.0000000000,2019-02-09,4
115498,8.0000000000,2019-02-09,2
115499,8.0000000000,2019-02-09,2
115500,8.0000000000,2019-02-09,2
115501,12.0000000000,2019-02-09,1
115502,10.0000000000,2019-02-09,3
115503,12.0000000000,2019-02-09,1
115504,12.0000000000,2019-02-09,1
115505,8.0000000000,2019-02-09,2
115506,8.0000000000,2019-02-09,2
115507,10.0000000000,2019-02-09,4
115508,8.0000000000,2019-02-09,2
115509,12.0000000000,2019-02-09,1
115510,10.0000000000,2019-02-09,4
115511,12.0000000000,2019-02-09,1
115512,10.0000000000,2019-02-09,4
115513,10.0000000000,2019-02-09,4
115514,8.0000000000,2019-02-09,2
115515,10.0000000000,2019-02-09,4
115516,10.0000000000,2019-02-09,3
115517,12.0000000000,2019-02-09,1
115518,10.0000000000,2019-02-09,4
115519,12.0000000000,2019-02-09,1
115520,10.0000000000,2019-02-09,4
115521,8.0000000000,2019-02-09,2
115522,12.0000000000,2019-02-09,1
115523,10.0000000000,2019-02-09,3
115524,12.0000000000,2019-02-09,1
115525,12.0000000000,2019-02-09,1
115526,8.0000000000,2019-02-09,2
115527,8.0000000000,2019-02-09,2
115528,10.0000000000,2019-02-09,4
115529,10.0000000000,2019-02-09,3
115530,8.0000000000,2019-02-09,2
115531,10.0000000000,2019-02-09,4
115532,8.0000000000,2019-02-09,2
115533,10.0000000000,2019-02-09,4
115534,10.0000000000,2019-02-09,4
115535,12.0000000000,2019-02-09,1
115536,12.0000000000,2019-02-09,1
115537,10.0000000000,2019-02-09,3
115538,8.0000000000,2019-02-09,2
115539,12.0000000000,2019-02-09,1
115540,8.0000000000,2019-02-09,2
115541,8.0000000000,2019-02-09,2
115542,8.0000000000,2019-02-09,2
115543,8.0000000000,2019-02-09,2
115544,10.0000000000,2019-02-09,3
115545,10.0000000000,2019-02-09,4
115546,10.0000000000,2019-02-09,4
115547,10.0000000000,2019-02-09,4
115548,8.0000000000,2019-02-09,2
115549,10.0000000000,2019-02-09,4
115550,10.0000000000,2019-02-09,3
115551,12.0000000000,2019-02-09,1
115552,12.0000000000,2019-02-09,1
115553,10.0000000000,2019-02-09,3
115554,10.0000000000,2019-02-09,4
115555,10.0000000000,2019-02-09,3
115556,10.0000000000,2019-02-09,3
115557,12.0000000000,2019-02-09,1
115558,10.0000000000,2019-02-09,4
115559,8.0000000000,2019-02-09,2
115560,12.0000000000,2019-02-09,1
115561,10.0000000000,2019-02-09,3
115562,12.0000000000,2019-02-09,1
115563,12.0000000000,2019-02-09,1
115564,8.0000000000,2019-02-09,2
115565,8.0000000000,2019-02-09,2
115566,10.0000000000,2019-02-09,4
115567,10.0000000000,2019-02-09,3
115568,8.0000000000,2019-02-09,2
115569,12.0000000000,2019-02-09,1
115570,8.0000000000,2019-02-10,2
115571,8.0000000000,2019-02-10,2
115572,10.0000000000,2019-02-10,4
115573,8.0000000000,2019-02-10,2
115574,12.0000000000,2019-02-10,1
115575,12.0000000000,2019-02-10,1
115576,12.0000000000,2019-02-10,1
115577,10.0000000000,2019-02-10,4
115578,10.0000000000,2019-02-10,4
115579,10.0000000000,2019-02-10,4
115580,10.0000000000,2019-02-10,3
115581,12.0000000000,2019-02-10,1
115582,10.0000000000,2019-02-10,3
115583,10.0000000000,2019-02-10,3
115584,10.0000000000,2019-02-10,4
115585,10.0000000000,2019-02-10,3
115586,8.0000000000,2019-02-10,2
115587,10.0000000000,2019-02-10,4
115588,10.0000000000,2019-02-10,3
115589,12.0000000000,2019-02-10,1
115590,10.0000000000,2019-02-10,3
115591,10.0000000000,2019-02-10,3
115592,10.0000000000,2019-02-10,4
115593,10.0000000000,2019-02-10,4
115594,8.0000000000,2019-02-10,2
115595,12.0000000000,2019-02-10,1
115596,12.0000000000,2019-02-10,1
115597,12.0000000000,2019-02-10,1
115598,10.0000000000,2019-02-10,3
115599,8.0000000000,2019-02-10,2
115600,12.0000000000,2019-02-10,1
115601,8.0000000000,2019-02-10,2
115602,8.0000000000,2019-02-10,2
115603,10.0000000000,2019-02-10,3
115604,10.0000000000,2019-02-10,3
115605,12.0000000000,2019-02-10,1
115606,10.0000000000,2019-02-10,3
115607,12.0000000000,2019-02-10,1
115608,12.0000000000,2019-02-10,1
115609,8.0000000000,2019-02-10,2
115610,8.0000000000,2019-02-10,2
115611,10.0000000000,2019-02-10,3
115612,10.0000000000,2019-02-10,3
115613,12.0000000000,2019-02-10,1
115614,10.0000000000,2019-02-10,3
115615,10.0000000000,2019-02-10,4
115616,10.0000000000,2019-02-10,4
115617,8.0000000000,2019-02-10,2
115618,10.0000000000,2019-02-10,4
115619,10.0000000000,2019-02-10,3
115620,12.0000000000,2019-02-11,1
115621,12.0000000000,2019-02-11,1
115622,8.0000000000,2019-02-11,2
115623,10.0000000000,2019-02-11,4
115624,10.0000000000,2019-02-11,4
115625,8.0000000000,2019-02-11,2
115626,12.0000000000,2019-02-11,1
115627,10.0000000000,2019-02-11,3
115628,8.0000000000,2019-02-11,2
115629,10.0000000000,2019-02-11,4
115630,10.0000000000,2019-02-11,4
115631,12.0000000000,2019-02-11,1
115632,10.0000000000,2019-02-11,3
115633,8.0000000000,2019-02-11,2
115634,10.0000000000,2019-02-11,3
115635,10.0000000000,2019-02-12,4
115636,10.0000000000,2019-02-12,4
115637,8.0000000000,2019-02-12,2
115638,12.0000000000,2019-02-12,1
115639,10.0000000000,2019-02-12,3
115640,12.0000000000,2019-02-12,1
115641,12.0000000000,2019-02-12,1
115642,8.0000000000,2019-02-12,2
115643,8.0000000000,2019-02-12,2
115644,10.0000000000,2019-02-12,4
115645,8.0000000000,2019-02-12,2
115646,12.0000000000,2019-02-12,1
115647,10.0000000000,2019-02-12,3
115648,8.0000000000,2019-02-12,2
115649,10.0000000000,2019-02-12,4
115650,10.0000000000,2019-02-12,4
115651,12.0000000000,2019-02-12,1
115652,12.0000000000,2019-02-12,1
115653,10.0000000000,2019-02-12,3
115654,8.0000000000,2019-02-12,2
115655,10.0000000000,2019-02-12,4
115656,10.0000000000,2019-02-12,3
115657,8.0000000000,2019-02-12,2
115658,10.0000000000,2019-02-12,3
115659,10.0000000000,2019-02-12,3
115660,10.0000000000,2019-02-12,4
115661,10.0000000000,2019-02-12,4
115662,8.0000000000,2019-02-12,2
115663,12.0000000000,2019-02-12,1
115664,12.0000000000,2019-02-12,1
115665,12.0000000000,2019-02-12,1
115666,10.0000000000,2019-02-12,3
115667,12.0000000000,2019-02-12,1
115668,12.0000000000,2019-02-12,1
115669,8.0000000000,2019-02-12,2
115670,8.0000000000,2019-02-12,2
115671,10.0000000000,2019-02-12,3
115672,8.0000000000,2019-02-12,2
115673,12.0000000000,2019-02-12,1
115674,10.0000000000,2019-02-12,3
115675,8.0000000000,2019-02-12,2
115676,8.0000000000,2019-02-12,2
115677,10.0000000000,2019-02-12,3
115678,8.0000000000,2019-02-12,2
115679,12.0000000000,2019-02-12,1
115680,10.0000000000,2019-02-12,4
115681,8.0000000000,2019-02-12,2
115682,12.0000000000,2019-02-12,1
115683,10.0000000000,2019-02-12,3
115684,8.0000000000,2019-02-12,2
115685,8.0000000000,2019-02-12,2
115686,12.0000000000,2019-02-12,1
115687,8.0000000000,2019-02-12,2
115688,10.0000000000,2019-02-12,4
115689,10.0000000000,2019-02-12,4
115690,8.0000000000,2019-02-12,2
115691,12.0000000000,2019-02-12,1
115692,10.0000000000,2019-02-12,3
115693,10.0000000000,2019-02-12,3
115694,10.0000000000,2019-02-12,4
115695,10.0000000000,2019-02-12,4
115696,12.0000000000,2019-02-12,1
115697,12.0000000000,2019-02-12,1
115698,10.0000000000,2019-02-12,3
115699,8.0000000000,2019-02-12,2
115700,12.0000000000,2019-02-12,1
115701,10.0000000000,2019-02-12,4
115702,8.0000000000,2019-02-12,2
115703,12.0000000000,2019-02-12,1
115704,10.0000000000,2019-02-12,4
115705,12.0000000000,2019-02-12,1
115706,10.0000000000,2019-02-12,4
115707,10.0000000000,2019-02-12,3
115708,10.0000000000,2019-02-12,3
115709,12.0000000000,2019-02-12,1
115710,10.0000000000,2019-02-12,4
115711,10.0000000000,2019-02-12,3
115712,12.0000000000,2019-02-12,1
115713,12.0000000000,2019-02-12,1
115714,8.0000000000,2019-02-12,2
